#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
time [ms], BMP temp [degC], BMP pres [mbar], BMP alt [m], BNO x [deg], BNO y [deg], BNO z [deg], BNO xa [m/s^2], BNO ya [], BNO za [], BNO xg [rad/s], BNO yg [], BNO zg [], BNO xm [uT], BNO ym [], BNO zm [], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], GPS sat [#], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
157360, 23.07, 994.32, 158.85, 135.12, -6.00, -179.56, -0.64, -2.01, -10.31, -0.64, -2.01, -10.31, -0.64, -2.01, -10.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 0.74, 0.69, -10.30, -0.10, -0.10, 0.45, -16.35, -13.50, -75.15
157404, 23.07, 994.32, 158.81, 136.37, -5.69, -179.81, -1.34, -1.95, -10.21, -1.34, -1.95, -10.21, -1.34, -1.95, -10.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 1.13, 0.45, -9.98, 0.20, 0.01, 0.63, -16.35, -13.50, -75.15
157454, 23.06, 994.32, 158.82, 138.37, -5.69, -179.25, -0.99, -1.53, -9.73, -0.99, -1.53, -9.73, -0.99, -1.53, -9.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.05, 0.11, -9.83, 0.45, 0.07, 0.56, -13.35, -14.40, -75.00
157501, 23.06, 994.31, 158.87, 140.25, -5.87, -177.81, -1.06, -1.25, -9.37, -1.06, -1.25, -9.37, -1.06, -1.25, -9.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 1.16, -0.25, -9.63, 0.49, 0.14, 0.45, -13.35, -14.40, -75.00
157544, 23.06, 994.31, 158.86, 141.37, -6.12, -176.62, -0.99, -0.80, -9.31, -0.99, -0.80, -9.31, -0.99, -0.80, -9.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 0.90, -0.69, -9.62, 0.46, 0.06, 0.44, -14.40, -17.10, -73.50
157590, 23.06, 994.32, 158.82, 142.81, -6.19, -175.25, -0.55, -0.47, -9.11, -0.55, -0.47, -9.11, -0.55, -0.47, -9.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.79, -1.07, -9.55, 0.32, -0.05, 0.29, -14.40, -17.10, -73.50
157634, 23.06, 994.32, 158.80, 143.37, -6.00, -174.50, -0.62, -0.04, -8.79, -0.62, -0.04, -8.79, -0.62, -0.04, -8.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 0.87, -1.36, -9.23, 0.09, -0.11, 0.03, -13.05, -19.50, -74.10
157685, 23.07, 994.33, 158.76, 143.75, -5.69, -174.25, -0.91, 0.13, -8.76, -1.00, 0.18, -8.88, -1.00, 0.18, -8.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 1.21, -1.66, -9.22, 0.05, -0.27, -0.29, -13.05, -19.50, -74.10
157728, 23.07, 994.32, 158.82, 143.06, -5.00, -174.62, -0.72, 0.14, -8.74, -0.72, 0.14, -8.74, -0.72, 0.14, -8.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 1.09, -1.49, -9.00, 0.06, -0.34, -0.62, -13.95, -18.60, -73.95
157775, 23.07, 994.32, 158.78, 141.62, -4.37, -174.81, -1.04, 0.00, -8.83, -1.04, 0.00, -8.83, -1.04, 0.00, -8.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 1.14, -1.40, -9.45, 0.03, -0.34, -0.95, -13.95, -18.60, -73.95
157822, 23.07, 994.32, 158.82, 139.12, -3.62, -174.87, -0.89, -0.14, -9.38, -0.89, -0.14, -9.38, -0.89, -0.14, -9.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, 1.16, -1.11, -9.63, 0.07, -0.20, -1.29, -13.95, -18.60, -73.95
157866, 23.07, 994.32, 158.80, 136.50, -3.31, -174.87, -1.19, -0.48, -9.09, -1.19, -0.48, -9.09, -1.19, -0.48, -9.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 1.44, -1.04, -9.39, -0.06, -0.12, -1.56, -12.75, -16.95, -73.35
157916, 23.07, 994.31, 158.89, 132.25, -3.25, -175.31, -1.38, -0.62, -8.79, -1.38, -0.62, -8.79, -1.38, -0.62, -8.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.29, -0.80, -9.46, -0.28, -0.58, -1.57, -12.75, -16.95, -73.35
157963, 23.07, 994.30, 158.97, 128.06, -1.94, -176.19, -2.26, -0.56, -9.93, -2.26, -0.56, -9.93, -2.26, -0.56, -9.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, 1.63, -1.13, -10.98, -0.27, -1.10, -1.08, -13.50, -16.20, -75.90
158011, 23.07, 994.31, 158.92, 125.12, 0.81, -177.06, -0.85, -0.24, -11.01, -0.85, -0.24, -11.01, -0.85, -0.24, -11.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, 0.68, -1.24, -11.38, -0.23, -0.72, -1.02, -13.50, -16.20, -75.90
158056, 23.07, 994.32, 158.83, 123.19, 2.56, -177.50, 0.23, 0.00, -10.73, 0.23, 0.00, -10.73, 0.23, 0.00, -10.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.01, -1.36, -10.70, -0.20, -0.05, -1.20, -10.35, -12.15, -76.65
158107, 23.07, 994.32, 158.84, 120.25, 2.75, -177.87, -0.53, -0.65, -9.64, -0.53, -0.65, -9.64, -0.53, -0.65, -9.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 0.60, -0.51, -9.30, -0.11, 0.49, -1.25, -10.35, -12.15, -76.65
158154, 23.06, 994.32, 158.84, 116.94, 1.31, -178.06, -0.89, -1.04, -8.68, -0.89, -1.04, -8.68, -0.89, -1.04, -8.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 0.80, -0.38, -8.48, -0.04, 0.75, -1.20, -10.95, -11.25, -76.95
158197, 23.07, 994.32, 158.85, 114.37, -0.37, -178.06, -0.59, -1.12, -7.23, -0.59, -1.12, -7.23, -0.59, -1.12, -7.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.40, 0.89, -0.33, -7.43, 0.04, 0.86, -1.48, -10.95, -11.25, -76.95
158242, 23.07, 994.31, 158.87, 110.50, -2.81, -178.12, -0.82, -1.73, -6.89, -0.82, -1.73, -6.89, -0.82, -1.73, -6.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, 1.40, 0.26, -7.39, 0.07, 0.68, -1.79, -13.05, -9.45, -76.50
158286, 23.07, 994.31, 158.90, 106.44, -4.44, -178.19, -2.02, -1.72, -7.20, -2.02, -1.72, -7.20, -2.02, -1.72, -7.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 1.77, 0.23, -7.86, -0.14, 0.58, -1.57, -13.05, -9.45, -76.50
158336, 23.07, 994.32, 158.85, 102.31, -6.12, -178.94, -1.97, -1.37, -8.52, -1.97, -1.37, -8.52, -1.97, -1.37, -8.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, 1.69, -0.28, -9.06, -0.22, 0.51, -1.32, -13.05, -9.45, -76.50
158379, 23.07, 994.31, 158.88, 98.81, -7.56, -179.94, -2.01, -0.80, -9.63, -2.01, -0.80, -9.63, -2.01, -0.80, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 1.27, -0.74, -9.92, -0.01, 0.08, -0.94, -13.05, -9.45, -76.50
158427, 23.07, 994.32, 158.83, 96.75, -7.69, 179.62, -0.46, -0.25, -9.29, -0.03, -0.27, -9.08, -0.03, -0.27, -9.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, -0.11, -1.18, -9.73, -0.21, 0.44, -0.79, -13.05, -9.45, -76.50
158473, 23.07, 994.32, 158.83, 94.44, -8.81, 178.75, -0.21, -0.07, -10.10, -0.21, -0.07, -10.10, -0.21, -0.07, -10.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, 0.24, -1.28, -10.44, -0.10, 0.52, -0.90, -13.05, -9.45, -76.50
158526, 23.07, 994.32, 158.82, 92.31, -9.25, 178.31, -2.60, 2.01, -13.11, -2.60, 2.01, -13.11, -0.97, 1.92, -12.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, -1.15, -3.26, -13.04, 0.29, -1.14, 0.77, -13.05, -9.45, -76.50
158571, 23.07, 994.33, 158.76, 93.87, -6.12, 179.31, 3.43, 1.25, -11.12, 3.43, 1.25, -11.12, 3.43, 1.25, -11.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -2.14, -2.60, -10.75, 0.05, 0.18, 0.14, -14.40, -14.40, -88.05
158616, 23.07, 994.32, 158.82, 94.25, -6.31, 179.50, 0.79, 0.71, -10.00, 0.79, 0.71, -10.00, -0.08, 0.36, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 0.38, -1.28, -9.34, 0.27, -0.24, 0.03, -14.40, -14.40, -88.05
158666, 23.07, 994.33, 158.77, 94.25, -5.87, -179.81, -0.83, -0.55, -7.28, -0.83, -0.55, -7.28, -0.83, -0.55, -7.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.27, -0.70, -6.90, -0.24, 0.15, 0.44, -14.70, -17.85, -89.10
158709, 23.07, 994.32, 158.79, 95.19, -6.06, 179.87, 1.50, -0.23, -6.21, 1.50, -0.23, -6.21, 1.50, -0.23, -6.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -1.36, -1.19, -6.77, -0.55, 0.13, 0.25, -14.70, -17.85, -89.10
158759, 23.07, 994.33, 158.75, 96.31, -6.31, 178.12, -0.38, -0.74, -6.92, -0.38, -0.74, -6.92, -0.38, -0.74, -6.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.45, -0.23, -7.49, -0.79, 0.03, 0.46, -19.65, -19.80, -92.40
158806, 23.07, 994.33, 158.73, 97.44, -6.31, 176.50, -0.26, -1.49, -8.03, -0.26, -1.49, -8.03, -0.78, -1.56, -9.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 0.53, 0.13, -9.17, -0.60, 0.00, 0.50, -19.65, -19.80, -92.40
158850, 23.07, 994.33, 158.75, 98.94, -6.56, 174.69, -2.30, -1.24, -13.35, -2.30, -1.24, -13.35, -2.30, -1.24, -13.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 1.16, -0.32, -12.99, 0.52, -1.20, 0.92, -21.60, -19.35, -94.05
158895, 23.07, 994.33, 158.74, 100.94, -4.31, 175.81, 1.07, -1.32, -12.32, 1.07, -1.32, -12.32, 1.07, -1.32, -12.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -1.13, 0.29, -11.51, 0.86, -0.46, -0.02, -21.60, -19.35, -94.05
158939, 23.07, 994.33, 158.69, 101.81, -2.37, 177.94, 1.26, -2.46, -9.52, 1.26, -2.46, -9.52, 1.26, -2.46, -9.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.10, 1.74, -10.53, 0.29, 0.06, -0.97, -18.45, -27.00, -93.15
158989, 23.07, 994.34, 158.61, 99.44, -2.25, 178.94, -3.74, -3.58, -9.36, -3.74, -3.58, -9.36, -3.74, -3.58, -9.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 2.34, 2.15, -10.02, -0.27, -0.03, 0.01, -18.45, -27.00, -93.15
159032, 23.07, 994.35, 158.57, 99.12, -2.19, 178.31, -0.49, -3.19, -8.51, -0.49, -3.19, -8.51, -0.49, -3.19, -8.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, 0.20, 2.23, -8.14, -0.29, 0.57, -0.01, -22.80, -25.80, -95.25
159079, 23.07, 994.36, 158.51, 99.00, -3.56, 177.56, -1.49, -3.34, -7.37, -1.49, -3.34, -7.37, -1.49, -3.34, -7.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, 2.07, 2.05, -7.80, -0.33, 1.06, -0.43, -22.80, -25.80, -95.25
159128, 23.07, 994.35, 158.55, 97.94, -6.19, 176.50, -4.12, -3.17, -8.03, -4.12, -3.17, -8.03, -4.12, -3.17, -8.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 1.31, 0.88, -9.89, -0.50, 0.01, 0.48, -22.80, -25.80, -95.25
159171, 23.07, 994.35, 158.57, 99.31, -6.19, 175.25, -1.38, -1.53, -11.22, -1.38, -1.53, -11.22, -1.38, -1.53, -11.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, 0.87, 0.11, -12.35, -0.37, -1.21, 0.96, -31.50, -23.25, -95.70
159228, 23.07, 994.36, 158.48, 102.69, -2.87, 174.37, 1.35, -0.22, -13.06, 1.35, -0.22, -13.06, 1.35, -0.22, -13.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -1.77, -0.95, -13.16, -0.39, -0.27, 1.17, -31.50, -23.25, -95.70
159271, 23.07, 994.36, 158.45, 105.87, -2.44, 173.44, 1.93, -0.50, -12.38, 1.93, -0.50, -12.38, 1.93, -0.50, -12.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, -1.05, -0.80, -11.92, -0.04, 0.53, 0.55, -27.00, -21.90, -100.50
159320, 23.07, 994.37, 158.43, 106.81, -3.62, 173.75, -0.11, -1.60, -11.05, -0.48, -1.76, -10.34, -0.48, -1.76, -10.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, 0.65, 0.44, -9.74, 0.56, 0.39, 0.32, -27.00, -21.90, -100.50
159364, 23.07, 994.36, 158.44, 107.87, -4.75, 175.19, -1.05, -1.81, -8.01, -1.05, -1.81, -8.01, -1.05, -1.81, -8.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.32, 0.38, -8.92, 0.05, 0.33, 0.80, -27.00, -21.90, -100.50
159416, 23.07, 994.37, 158.41, 109.94, -6.12, 175.12, 1.77, -1.55, -7.99, 1.77, -1.55, -7.99, 1.77, -1.55, -7.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, -1.34, 0.18, -9.03, -0.57, 0.61, 0.44, -27.00, -21.90, -100.50
159461, 23.07, 994.37, 158.38, 110.94, -7.50, 173.87, -0.37, -2.54, -9.78, -0.37, -2.54, -9.78, -0.37, -2.54, -9.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, 0.39, 1.67, -11.27, -0.54, 0.06, 0.58, -27.00, -21.90, -100.50
159510, 23.07, 994.37, 158.38, 112.81, -7.62, 172.62, -1.36, -3.01, -13.10, -0.24, -2.93, -14.08, -0.24, -2.93, -14.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.73, 1.56, -13.92, 0.07, -1.59, 1.42, -27.00, -21.90, -100.50
159553, 23.07, 994.37, 158.35, 116.94, -4.12, 173.12, 3.48, -3.18, -13.64, 3.48, -3.18, -13.64, 3.48, -3.18, -13.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -3.06, 1.99, -13.12, 0.28, -0.78, 0.95, -29.85, -20.10, -93.75
159597, 23.07, 994.38, 158.28, 118.62, -2.69, 174.00, 3.72, -2.53, -12.51, 3.72, -2.53, -12.51, 3.72, -2.53, -12.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -1.65, 1.14, -11.20, 0.77, -0.53, -0.33, -29.85, -20.10, -93.75
159647, 23.07, 994.39, 158.24, 117.75, -1.19, 176.12, 2.08, -2.85, -8.86, 2.08, -2.85, -8.86, 2.08, -2.85, -8.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -1.48, 2.04, -8.26, 0.72, -0.38, -0.69, -25.50, -21.60, -90.90
159690, 23.07, 994.39, 158.20, 116.31, -0.25, 177.69, 0.09, -3.46, -7.12, 0.09, -3.46, -7.12, -0.60, -3.44, -7.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, -0.33, 2.03, -7.76, 0.20, 0.08, -0.10, -25.50, -21.60, -90.90
159735, 23.07, 994.38, 158.27, 115.81, -0.25, 178.44, 0.35, -3.30, -7.66, 0.35, -3.30, -7.66, 0.35, -3.30, -7.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.71, 2.22, -7.76, 0.24, 0.09, 0.24, -25.80, -20.55, -89.25
159782, 23.07, 994.38, 158.28, 116.31, -0.56, 178.94, -0.46, -3.48, -7.92, -0.46, -3.48, -7.92, -0.46, -3.48, -7.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 0.14, 2.12, -8.33, 0.30, 0.47, 0.52, -25.80, -20.55, -89.25
159833, 23.07, 994.38, 158.28, 117.75, -1.81, 179.75, -0.86, -3.49, -9.36, -0.86, -3.49, -9.36, -0.86, -3.49, -9.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.17, 1.93, -10.38, 0.37, 0.34, 1.13, -25.80, -20.55, -89.25
159878, 23.07, 994.39, 158.24, 120.87, -2.81, -179.00, 0.18, -2.90, -11.34, 0.18, -2.90, -11.34, 0.18, -2.90, -11.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.82, 1.27, -12.17, 0.57, 0.27, 1.41, -27.90, -20.25, -87.15
159923, 23.07, 994.39, 158.20, 124.06, -3.37, -177.62, 0.26, -2.02, -13.22, 0.26, -2.02, -13.22, 0.26, -2.02, -13.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.98, -0.41, 0.24, -12.74, 0.83, 0.89, 1.74, -27.90, -20.25, -87.15
159971, 23.07, 994.39, 158.19, 128.75, -5.37, -175.12, 0.46, -1.76, -11.57, 0.46, -1.76, -11.57, 0.40, -1.80, -11.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, 0.45, 0.40, -10.93, 1.05, 1.87, 1.24, -27.75, -24.90, -84.45
160014, 23.07, 994.40, 158.12, 132.62, -9.81, -171.62, -0.01, -0.19, -11.31, -0.01, -0.19, -11.31, -0.01, -0.19, -11.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.57, -1.40, -11.02, 1.23, -0.10, 1.13, -27.75, -24.90, -84.45
160065, 23.07, 994.40, 158.11, 135.62, -9.13, -168.25, 0.94, 0.65, -8.92, 0.94, 0.65, -8.92, 0.94, 0.65, -8.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -1.31, -2.18, -11.02, -0.30, 0.00, 1.36, -28.50, -30.15, -77.40
160112, 23.07, 994.40, 158.11, 138.75, -8.50, -168.50, 1.17, 0.70, -10.85, 1.17, 0.70, -10.85, 1.28, 0.61, -11.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.97, -1.79, -11.17, -0.67, 0.03, 1.17, -28.50, -30.15, -77.40
160161, 23.07, 994.41, 158.05, 142.25, -8.00, -169.94, 1.14, -0.05, -10.53, 1.14, -0.05, -10.53, 1.14, -0.05, -10.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.39, -0.64, -9.49, -0.33, 0.03, 0.69, -25.50, -30.45, -79.20
160204, 23.07, 994.41, 158.09, 144.00, -7.75, -170.56, 0.01, -1.02, -8.74, 0.01, -1.02, -8.74, 0.01, -1.02, -8.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.08, -0.14, -8.83, -0.35, 0.07, 0.69, -25.50, -30.45, -79.20
160248, 23.07, 994.41, 158.07, 146.00, -7.75, -171.31, -0.40, -1.37, -8.41, -0.40, -1.37, -8.41, -0.40, -1.37, -8.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.03, -0.11, -8.79, -0.37, -0.34, 0.91, -22.80, -29.25, -80.10
160298, 23.07, 994.41, 158.04, 148.56, -6.50, -172.19, 0.21, -1.15, -8.51, 0.21, -1.15, -8.51, 0.21, -1.15, -8.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.43, -0.26, -8.90, -0.44, -0.20, 1.03, -22.80, -29.25, -80.10
160341, 23.07, 994.41, 158.07, 150.94, -5.50, -173.44, 0.35, -1.10, -8.85, 0.35, -1.10, -8.85, 0.35, -1.10, -8.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.37, -0.25, -9.16, -0.33, 0.29, 1.09, -22.80, -29.25, -80.10
160387, 23.07, 994.41, 158.06, 154.19, -5.87, -174.19, -0.82, -1.09, -9.51, -0.82, -1.09, -9.51, -0.82, -1.09, -9.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, 0.41, -0.43, -9.47, -0.09, 0.31, 1.45, -22.80, -29.25, -80.10
160434, 23.07, 994.41, 158.09, 157.50, -6.37, -174.06, -0.86, -0.99, -9.58, -1.04, -0.78, -9.70, -1.04, -0.78, -9.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, 0.67, -0.79, -9.69, 0.20, 0.54, 1.88, -22.80, -29.25, -80.10
160485, 23.07, 994.41, 158.09, 162.81, -7.31, -172.94, -0.71, -0.43, -10.03, -0.71, -0.43, -10.03, -0.71, -0.43, -10.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, 0.58, -1.25, -9.96, 0.69, 0.58, 2.07, -22.80, -29.25, -80.10
160530, 23.07, 994.41, 158.09, 168.62, -8.19, -170.50, -0.56, -0.13, -9.94, -0.56, -0.13, -9.94, -0.56, -0.13, -9.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 0.18, -1.73, -10.49, 0.82, 0.34, 2.14, -22.80, -29.25, -80.10
160575, 23.07, 994.41, 158.07, 173.44, -8.19, -168.06, -0.11, 0.99, -11.14, -0.11, 0.99, -11.14, -0.11, 0.99, -11.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.61, -2.87, -11.68, 0.82, -0.49, 2.48, -16.05, -32.10, -78.30
160624, 23.07, 994.40, 158.09, 180.00, -5.69, -164.94, 2.19, 1.25, -10.24, 2.57, 1.19, -10.17, 2.57, 1.19, -10.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -1.74, -2.50, -10.41, 0.24, 0.78, 1.95, -16.05, -32.10, -78.30
160667, 23.07, 994.40, 158.11, 185.75, -5.69, -163.50, 1.86, 0.76, -9.86, 1.86, 0.76, -9.86, 1.86, 0.76, -9.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.67, -1.77, -9.77, 0.18, 0.95, 1.36, -9.60, -35.70, -76.65
160717, 23.07, 994.41, 158.09, 189.31, -6.50, -162.50, -0.51, -0.21, -9.21, -0.51, -0.21, -9.21, -0.51, -0.21, -9.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.18, -1.01, -9.40, 0.09, 0.06, 1.54, -9.60, -35.70, -76.65
160764, 23.07, 994.42, 157.96, 192.31, -5.62, -162.06, 0.32, -0.62, -8.42, 0.32, -0.62, -8.42, 0.54, -0.63, -8.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.51, -0.73, -9.04, -0.34, 0.20, 1.51, -7.50, -38.70, -75.60
160813, 23.07, 994.42, 157.97, 196.25, -5.12, -162.81, 0.76, -1.06, -8.14, 0.76, -1.06, -8.14, 0.76, -1.06, -8.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 0.25, -0.16, -8.56, -0.62, 0.38, 1.02, -7.50, -38.70, -75.60
160856, 23.07, 994.42, 157.97, 198.44, -5.25, -164.06, -1.29, -1.33, -8.44, -1.29, -1.33, -8.44, -1.29, -1.33, -8.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 1.24, -0.11, -8.99, -0.68, 0.02, 1.22, -5.55, -35.10, -75.15
160900, 23.07, 994.42, 157.98, 201.56, -4.50, -165.81, -1.03, -1.12, -9.17, -1.03, -1.12, -9.17, -1.03, -1.12, -9.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, 0.69, -0.41, -9.63, -0.62, -0.25, 1.37, -5.55, -35.10, -75.15
160950, 23.07, 994.42, 157.99, 205.12, -3.19, -167.37, -0.06, -0.92, -9.56, -0.06, -0.92, -9.56, -0.06, -0.92, -9.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 0.41, -0.39, -9.76, -0.58, 0.39, 0.95, -2.40, -33.15, -78.90
160993, 23.07, 994.41, 158.01, 207.50, -3.44, -168.62, -0.64, -1.02, -9.31, -0.64, -1.02, -9.31, -0.64, -1.02, -9.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.95, -0.34, -9.62, -0.57, 0.52, 0.64, -2.40, -33.15, -78.90
161039, 23.07, 994.42, 157.95, 209.12, -4.44, -170.19, -0.95, -0.62, -9.97, -0.95, -0.62, -9.97, -0.95, -0.62, -9.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, 0.59, -0.92, -10.83, -0.56, 0.10, 0.60, -2.40, -33.15, -78.90
161086, 23.07, 994.43, 157.89, 210.19, -4.56, -171.37, -1.06, -0.54, -10.88, -1.08, -0.44, -11.85, -1.08, -0.44, -11.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, 1.20, -0.95, -11.74, -0.35, 0.04, 0.57, -3.00, -29.25, -79.80
161137, 23.07, 994.42, 157.96, 211.37, -4.56, -172.44, 0.84, 0.39, -11.27, 0.84, 0.39, -11.27, 0.84, 0.39, -11.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.57, -1.68, -11.33, -0.27, 0.38, 0.11, -3.00, -29.25, -79.80
161182, 23.07, 994.42, 157.93, 211.44, -5.25, -173.19, -0.37, -0.29, -8.70, -0.37, -0.29, -8.70, -0.37, -0.29, -8.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 0.78, -0.46, -8.72, -0.63, 0.64, -0.17, -2.70, -28.80, -78.30
161227, 23.07, 994.42, 157.93, 210.69, -6.37, -174.69, -1.01, -1.55, -7.85, -1.01, -1.55, -7.85, -1.01, -1.55, -7.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.01, 0.42, -8.80, -1.03, -1.80, 0.04, -2.70, -28.80, -78.30
161276, 23.07, 994.43, 157.91, 210.37, -1.69, -177.81, 0.33, -2.89, -6.66, 0.33, -2.89, -6.66, 1.40, -2.72, -6.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, -2.55, 2.02, -7.46, -1.95, -2.96, 0.56, -0.30, -24.45, -80.55
161319, 23.07, 994.42, 157.95, 211.69, 6.25, 176.50, 5.05, -3.93, -6.42, 5.05, -3.93, -6.42, 5.05, -3.93, -6.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -3.57, 2.61, -6.12, -2.27, -2.12, -0.30, -0.30, -24.45, -80.55
161369, 23.07, 994.42, 157.96, 210.87, 12.50, 170.00, 3.08, -4.17, -5.43, 3.08, -4.17, -5.43, 3.08, -4.17, -5.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -2.75, 2.69, -5.06, -2.21, -2.15, -0.62, -0.30, -24.45, -80.55
