time [ms], BMP temp [degC], BMP pres [mbar], BMP alt [m], BNO x [deg], BNO y [deg], BNO z [deg], BNO xa [m/s^2], BNO ya [], BNO za [], BNO xg [rad/s], BNO yg [], BNO zg [], BNO xm [uT], BNO ym [], BNO zm [], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], GPS sat [#], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
512689, 14.64, 989.31, 201.27, 197.37, 0.75, 169.31, 0.24, -1.82, -9.59, 0.24, -1.82, -9.59, 0.24, -1.82, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.35, 0.44, -9.93, 0.00, 0.01, 0.00, -32.25, 34.05, -134.55
512734, 14.64, 989.31, 201.24, 197.37, 0.75, 169.31, 0.22, -1.79, -9.62, 0.22, -1.79, -9.62, 0.22, -1.79, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.93, -0.34, 0.45, -9.95, 0.01, 0.00, -0.00, -32.25, 34.05, -134.55
512780, 14.64, 989.31, 201.24, 197.37, 0.75, 169.31, 0.22, -1.81, -9.64, 0.22, -1.81, -9.61, 0.22, -1.81, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.40, 0.45, -9.82, 0.01, 0.01, 0.00, -32.55, 34.35, -133.95
512832, 14.64, 989.31, 201.25, 197.37, 0.75, 169.31, 0.24, -1.83, -9.91, 0.24, -1.83, -9.91, 0.24, -1.83, -9.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.93, -0.30, 0.68, -9.80, 0.00, 0.01, 0.00, -32.55, 34.35, -133.95
512879, 14.64, 989.31, 201.26, 197.37, 0.75, 169.31, 0.26, -1.78, -9.31, 0.26, -1.78, -9.31, 0.26, -1.78, -9.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.07, -0.35, 0.61, -9.76, -0.00, 0.00, 0.00, -32.55, 34.35, -133.95
512923, 14.63, 989.31, 201.22, 197.37, 0.69, 169.31, 0.24, -1.81, -9.57, 0.24, -1.81, -9.57, 0.24, -1.81, -9.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.07, -0.37, 0.49, -9.84, 0.00, 0.01, -0.00, -32.55, 34.35, -133.95
512972, 14.63, 989.32, 201.21, 197.37, 0.69, 169.31, 0.25, -1.83, -9.56, 0.25, -1.81, -9.57, 0.25, -1.81, -9.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.39, 0.51, -9.88, 0.01, 0.00, -0.00, -33.60, 33.60, -133.50
513015, 14.63, 989.32, 201.15, 197.37, 0.69, 169.31, 0.24, -1.80, -9.59, 0.24, -1.80, -9.59, 0.24, -1.80, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.37, 0.51, -9.93, 0.01, 0.00, 0.00, -33.60, 33.60, -133.50
513067, 14.63, 989.33, 201.10, 197.37, 0.69, 169.31, 0.22, -1.80, -9.60, 0.22, -1.80, -9.60, 0.22, -1.80, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.93, -0.33, 0.49, -9.93, 0.00, 0.01, 0.00, -33.60, 33.60, -133.50
513112, 14.63, 989.33, 201.12, 197.37, 0.69, 169.31, 0.23, -1.81, -9.60, 0.23, -1.79, -9.60, 0.23, -1.79, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.41, 0.42, -9.91, 0.01, 0.01, 0.00, -32.55, 33.60, -135.30
513162, 14.63, 989.32, 201.13, 197.37, 0.69, 169.31, 0.24, -1.81, -9.59, 0.24, -1.81, -9.59, 0.24, -1.79, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.31, 0.46, -9.89, 0.01, 0.01, 0.00, -32.55, 33.60, -135.30
513205, 14.63, 989.31, 201.25, 197.37, 0.69, 169.31, 0.24, -1.80, -9.58, 0.24, -1.80, -9.58, 0.24, -1.80, -9.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.33, 0.50, -9.92, 0.01, 0.01, 0.00, -33.90, 33.90, -134.10
513249, 14.63, 989.31, 201.26, 197.37, 0.69, 169.31, 0.25, -1.82, -9.60, 0.25, -1.82, -9.60, 0.25, -1.82, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.27, -0.30, 0.47, -9.92, 0.01, 0.00, -0.00, -33.90, 33.90, -134.10
513300, 14.63, 989.31, 201.28, 197.37, 0.69, 169.31, 0.26, -1.83, -9.59, 0.26, -1.83, -9.59, 0.26, -1.83, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.33, 0.53, -9.97, 0.01, 0.01, 0.00, -32.70, 34.65, -134.10
513345, 14.63, 989.30, 201.31, 197.37, 0.69, 169.31, 0.24, -1.81, -9.58, 0.24, -1.81, -9.58, 0.24, -1.81, -9.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.93, -0.31, 0.43, -9.85, 0.01, 0.01, -0.00, -32.70, 34.65, -134.10
513393, 14.63, 989.30, 201.31, 197.37, 0.69, 169.31, 0.23, -1.81, -9.61, 0.23, -1.81, -9.61, 0.25, -1.81, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.32, 0.53, -9.93, 0.01, 0.01, 0.00, -32.25, 33.30, -134.55
513437, 14.63, 989.30, 201.33, 197.37, 0.69, 169.31, 0.22, -1.83, -9.60, 0.22, -1.83, -9.60, 0.22, -1.83, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.35, 0.47, -9.93, 0.01, 0.01, 0.00, -32.25, 33.30, -134.55
513484, 14.63, 989.30, 201.33, 197.37, 0.69, 169.31, 0.25, -1.82, -9.63, 0.25, -1.82, -9.63, 0.23, -1.82, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.34, 0.48, -9.88, 0.01, 0.01, 0.00, -34.20, 33.90, -134.10
513535, 14.63, 989.31, 201.29, 197.37, 0.69, 169.31, 0.23, -1.81, -9.59, 0.23, -1.81, -9.59, 0.23, -1.81, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.37, 0.45, -9.86, 0.01, 0.01, 0.00, -34.20, 33.90, -134.10
513579, 14.63, 989.30, 201.30, 197.37, 0.69, 169.31, 0.25, -1.82, -9.65, 0.25, -1.82, -9.65, 0.25, -1.82, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.84, -0.35, 0.48, -9.92, 0.01, 0.01, 0.00, -34.20, 33.90, -134.10
513627, 14.63, 989.31, 201.28, 197.37, 0.69, 169.31, 0.24, -1.81, -9.67, 0.24, -1.81, -9.67, 0.24, -1.81, -9.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.38, 0.52, -9.88, 0.01, 0.01, -0.00, -34.20, 33.90, -134.10
513673, 14.62, 989.31, 201.29, 197.37, 0.69, 169.31, 0.26, -1.81, -9.58, 0.26, -1.81, -9.58, 0.26, -1.81, -9.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.07, -0.33, 0.45, -9.94, 0.01, 0.01, -0.00, -33.30, 33.30, -134.25
513726, 14.62, 989.31, 201.27, 197.37, 0.69, 169.31, 0.23, -1.83, -9.62, 0.25, -1.81, -9.60, 0.25, -1.81, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.27, -0.36, 0.50, -9.90, 0.01, 0.00, -0.00, -33.30, 33.30, -134.25
513769, 14.62, 989.31, 201.24, 197.37, 0.69, 169.31, 0.24, -1.83, -9.62, 0.24, -1.83, -9.62, 0.24, -1.83, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.34, 0.46, -9.87, 0.00, 0.00, 0.00, -33.30, 33.30, -134.25
513816, 14.62, 989.32, 201.19, 197.37, 0.69, 169.31, 0.25, -1.81, -9.59, 0.23, -1.81, -9.63, 0.23, -1.81, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.36, 0.42, -9.94, 0.01, 0.01, 0.00, -33.30, 33.30, -134.25
513862, 14.62, 989.32, 201.14, 197.37, 0.69, 169.31, 0.23, -1.81, -9.61, 0.23, -1.81, -9.61, 0.23, -1.81, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.33, 0.49, -9.91, 0.01, 0.00, -0.00, -33.30, 33.30, -134.25
513907, 14.62, 989.32, 201.19, 197.37, 0.69, 169.31, 0.26, -1.82, -9.59, 0.24, -1.80, -9.59, 0.24, -1.80, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.34, 0.51, -9.96, 0.01, 0.01, 0.00, -34.35, 33.30, -135.30
513958, 14.62, 989.32, 201.19, 197.37, 0.69, 169.31, 0.24, -1.81, -9.60, 0.24, -1.81, -9.60, 0.24, -1.81, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.31, -0.32, 0.47, -9.90, 0.01, 0.01, 0.00, -34.35, 33.30, -135.30
514003, 14.62, 989.32, 201.17, 197.37, 0.69, 169.31, 0.26, -1.82, -9.61, 0.26, -1.82, -9.61, 0.26, -1.82, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.37, 0.47, -9.94, 0.01, 0.00, -0.01, -34.35, 33.30, -135.30
514049, 14.62, 989.32, 201.19, 197.37, 0.69, 169.31, 0.24, -1.82, -9.62, 0.24, -1.82, -9.62, 0.24, -1.82, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.36, 0.46, -9.94, 0.01, 0.01, -0.00, -34.35, 33.30, -135.30
514096, 14.62, 989.31, 201.24, 197.37, 0.69, 169.31, 0.25, -1.81, -9.60, 0.25, -1.81, -9.60, 0.25, -1.81, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.34, 0.45, -9.89, 0.01, 0.01, 0.00, -33.00, 33.30, -135.00
514139, 14.62, 989.30, 201.32, 197.37, 0.69, 169.31, 0.23, -1.80, -9.62, 0.23, -1.80, -9.62, 0.23, -1.80, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.34, 0.47, -9.90, 0.01, 0.00, 0.00, -33.00, 33.30, -135.00
514190, 14.62, 989.30, 201.31, 197.37, 0.69, 169.31, 0.25, -1.82, -9.59, 0.25, -1.82, -9.59, 0.25, -1.82, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.36, 0.53, -9.91, 0.01, 0.01, -0.00, -32.25, 35.10, -134.25
514238, 14.62, 989.30, 201.35, 197.37, 0.69, 169.31, 0.25, -1.82, -9.61, 0.25, -1.82, -9.61, 0.24, -1.80, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.93, -0.34, 0.48, -9.94, 0.01, 0.01, 0.00, -32.25, 35.10, -134.25
514290, 14.61, 989.30, 201.34, 197.37, 0.69, 169.31, 0.26, -1.82, -9.60, 0.26, -1.82, -9.60, 0.26, -1.82, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.93, -0.35, 0.50, -9.95, 0.01, 0.01, 0.00, -32.70, 33.45, -135.45
514335, 14.61, 989.31, 201.27, 197.37, 0.69, 169.31, 0.26, -1.80, -9.62, 0.26, -1.80, -9.62, 0.26, -1.80, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.32, 0.46, -9.92, 0.01, 0.01, 0.00, -32.70, 33.45, -135.45
514388, 14.61, 989.31, 201.26, 197.37, 0.69, 169.31, 0.25, -1.81, -9.62, 0.25, -1.81, -9.62, 0.24, -1.81, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.34, 0.51, -9.90, 0.01, 0.01, 0.00, -33.30, 33.30, -135.30
514432, 14.61, 989.32, 201.20, 197.37, 0.69, 169.31, 0.24, -1.80, -9.62, 0.24, -1.80, -9.62, 0.24, -1.80, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.36, 0.44, -9.96, 0.01, 0.01, 0.00, -33.30, 33.30, -135.30
514479, 14.61, 989.32, 201.20, 197.37, 0.69, 169.31, 0.27, -1.82, -9.60, 0.27, -1.82, -9.60, 0.24, -1.83, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.34, 0.51, -9.91, 0.01, 0.01, -0.00, -32.55, 33.60, -135.00
514525, 14.60, 989.31, 201.28, 197.37, 0.69, 169.31, 0.28, -1.81, -9.76, 0.28, -1.81, -9.76, 0.28, -1.81, -9.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.34, 0.47, -9.84, 0.00, 0.01, 0.00, -32.55, 33.60, -135.00
514571, 14.60, 989.30, 201.30, 197.37, 0.69, 169.31, 0.24, -1.81, -9.62, 0.24, -1.81, -9.62, 0.24, -1.81, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.30, 0.51, -9.89, 0.00, 0.00, -0.00, -33.45, 33.45, -134.10
514622, 14.60, 989.31, 201.29, 197.37, 0.69, 169.31, 0.24, -1.79, -9.56, 0.24, -1.79, -9.56, 0.24, -1.79, -9.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.32, 0.51, -9.95, 0.01, -0.00, 0.00, -33.45, 33.45, -134.10
514669, 14.60, 989.31, 201.28, 197.37, 0.69, 169.31, 0.23, -1.83, -9.58, 0.23, -1.83, -9.58, 0.23, -1.83, -9.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.37, 0.42, -9.97, 0.00, 0.01, -0.00, -33.15, 33.90, -135.15
514713, 14.60, 989.31, 201.27, 197.37, 0.69, 169.31, 0.25, -1.81, -9.63, 0.25, -1.81, -9.63, 0.25, -1.81, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.31, -0.35, 0.54, -9.96, 0.00, 0.01, 0.00, -33.15, 33.90, -135.15
514761, 14.60, 989.30, 201.34, 197.37, 0.69, 169.31, 0.24, -1.81, -9.59, 0.24, -1.81, -9.59, 0.23, -1.80, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.93, -0.36, 0.44, -9.92, 0.01, -0.00, -0.00, -33.15, 33.90, -135.15
514804, 14.60, 989.30, 201.31, 197.37, 0.69, 169.31, 0.25, -1.79, -9.60, 0.25, -1.79, -9.60, 0.25, -1.79, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.93, -0.34, 0.52, -9.91, 0.01, 0.01, 0.00, -32.25, 34.80, -135.00
514854, 14.60, 989.30, 201.34, 197.37, 0.69, 169.31, 0.23, -1.79, -9.59, 0.23, -1.79, -9.59, 0.23, -1.79, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.31, 0.45, -9.93, 0.01, 0.01, 0.00, -32.25, 34.80, -135.00
514901, 14.60, 989.30, 201.30, 197.37, 0.69, 169.31, 0.25, -1.82, -9.59, 0.25, -1.82, -9.59, 0.25, -1.82, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.32, 0.49, -9.96, 0.01, 0.00, 0.00, -32.25, 34.80, -135.00
514951, 14.60, 989.31, 201.21, 197.37, 0.69, 169.31, 0.26, -1.82, -9.60, 0.26, -1.82, -9.60, 0.26, -1.82, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.07, -0.34, 0.53, -9.95, 0.01, 0.01, 0.00, -32.25, 34.80, -135.00
514994, 14.60, 989.31, 201.23, 197.37, 0.69, 169.31, 0.24, -1.81, -9.58, 0.24, -1.81, -9.58, 0.24, -1.81, -9.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.93, -0.34, 0.44, -9.95, 0.00, 0.00, 0.01, -31.80, 34.35, -133.95
515042, 14.60, 989.31, 201.27, 197.37, 0.69, 169.31, 0.24, -1.80, -9.59, 0.24, -1.80, -9.59, 0.24, -1.80, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.79, -0.35, 0.47, -9.90, 0.01, 0.01, 0.00, -31.80, 34.35, -133.95
515094, 14.60, 989.31, 201.26, 197.37, 0.69, 169.31, 0.23, -1.80, -9.61, 0.24, -1.81, -9.62, 0.24, -1.81, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.30, 0.47, -9.92, 0.01, 0.01, 0.01, -31.80, 34.35, -133.95
515141, 14.60, 989.31, 201.24, 197.37, 0.69, 169.31, 0.24, -1.82, -9.61, 0.24, -1.82, -9.61, 0.24, -1.82, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.93, -0.35, 0.47, -9.92, 0.01, 0.00, 0.00, -31.80, 34.35, -133.95
515186, 14.60, 989.31, 201.26, 197.37, 0.69, 169.31, 0.25, -1.79, -9.65, 0.25, -1.79, -9.65, 0.25, -1.79, -9.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.41, 0.44, -9.92, 0.01, 0.01, -0.00, -32.10, 33.45, -134.40
515233, 14.60, 989.30, 201.29, 197.37, 0.69, 169.31, 0.24, -1.81, -9.62, 0.24, -1.81, -9.62, 0.26, -1.80, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.34, 0.47, -9.93, 0.01, 0.00, -0.00, -32.10, 33.45, -134.40
515285, 14.60, 989.30, 201.31, 197.37, 0.69, 169.31, 0.24, -1.81, -9.57, 0.25, -1.81, -9.61, 0.25, -1.81, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.36, 0.47, -9.95, 0.01, 0.01, -0.00, -32.10, 33.45, -134.40
515331, 14.60, 989.31, 201.27, 197.37, 0.69, 169.31, 0.25, -1.80, -9.60, 0.25, -1.80, -9.60, 0.25, -1.80, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.33, 0.51, -9.87, 0.01, 0.00, 0.01, -32.10, 33.45, -134.40
515376, 14.60, 989.31, 201.22, 197.37, 0.69, 169.31, 0.24, -1.81, -9.61, 0.24, -1.81, -9.61, 0.24, -1.81, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.33, 0.51, -9.92, 0.01, 0.01, -0.00, -33.60, 33.30, -135.30
515425, 14.60, 989.31, 201.25, 197.37, 0.69, 169.31, 0.25, -1.81, -9.59, 0.22, -1.80, -9.63, 0.22, -1.80, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.36, 0.49, -9.93, 0.01, 0.01, -0.00, -33.60, 33.30, -135.30
515468, 14.60, 989.31, 201.24, 197.37, 0.69, 169.31, 0.26, -1.82, -9.59, 0.26, -1.82, -9.59, 0.26, -1.82, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.35, 0.49, -9.91, 0.00, 0.01, 0.00, -33.60, 33.30, -135.30
515519, 14.60, 989.32, 201.20, 197.37, 0.69, 169.31, 0.24, -1.82, -9.60, 0.24, -1.82, -9.60, 0.24, -1.82, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.93, -0.33, 0.46, -9.91, 0.01, 0.01, 0.00, -32.70, 32.70, -133.35
515563, 14.60, 989.31, 201.26, 197.37, 0.69, 169.31, 0.24, -1.81, -9.57, 0.24, -1.81, -9.57, 0.24, -1.81, -9.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.93, -0.34, 0.50, -9.92, 0.01, 0.01, 0.00, -32.70, 32.70, -133.35
515610, 14.60, 989.30, 201.31, 197.37, 0.69, 169.31, 0.24, -1.81, -9.57, 0.24, -1.81, -9.57, 0.24, -1.81, -9.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.34, 0.48, -9.90, 0.01, 0.00, -0.00, -33.00, 34.35, -133.95
515656, 14.60, 989.30, 201.29, 197.37, 0.69, 169.31, 0.23, -1.83, -9.59, 0.23, -1.83, -9.59, 0.25, -1.82, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.07, -0.35, 0.46, -9.92, 0.01, 0.01, -0.00, -33.00, 34.35, -133.95
515701, 14.60, 989.31, 201.29, 197.37, 0.69, 169.31, 0.27, -1.81, -9.61, 0.27, -1.81, -9.61, 0.27, -1.81, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.32, 0.46, -9.94, 0.01, 0.01, 0.00, -33.00, 34.35, -133.95
515753, 14.60, 989.30, 201.32, 197.37, 0.69, 169.31, 0.25, -1.80, -9.63, 0.25, -1.80, -9.63, 0.25, -1.80, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.34, 0.49, -9.93, 0.00, 0.01, 0.00, -33.00, 34.35, -133.95
515798, 14.60, 989.31, 201.29, 197.37, 0.69, 169.31, 0.26, -1.83, -9.61, 0.26, -1.83, -9.61, 0.26, -1.83, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.38, 0.47, -9.93, 0.01, 0.01, 0.00, -32.55, 34.35, -133.95
515846, 14.60, 989.31, 201.29, 197.37, 0.69, 169.31, 0.24, -1.80, -9.62, 0.24, -1.80, -9.62, 0.24, -1.80, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.34, 0.51, -9.94, 0.01, 0.00, 0.00, -32.55, 34.35, -133.95
515890, 14.60, 989.31, 201.27, 197.37, 0.69, 169.31, 0.23, -1.82, -9.59, 0.23, -1.82, -9.59, 0.23, -1.82, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.32, 0.48, -9.87, 0.01, -0.00, -0.00, -32.70, 34.65, -133.65
515936, 14.60, 989.31, 201.26, 197.37, 0.69, 169.31, 0.24, -1.81, -9.57, 0.24, -1.81, -9.57, 0.24, -1.81, -9.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.40, 0.49, -9.93, 0.01, 0.01, 0.01, -32.70, 34.65, -133.65
515988, 14.60, 989.30, 201.33, 197.37, 0.69, 169.31, 0.24, -1.82, -9.60, 0.25, -1.80, -9.58, 0.25, -1.80, -9.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.36, 0.49, -9.85, 0.01, 0.00, -0.00, -32.70, 34.65, -133.65
516032, 14.60, 989.30, 201.32, 197.37, 0.69, 169.31, 0.25, -1.83, -9.58, 0.25, -1.83, -9.58, 0.25, -1.83, -9.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.84, -0.35, 0.49, -9.90, 0.01, 0.00, 0.00, -32.70, 34.65, -133.65
516080, 14.60, 989.30, 201.31, 197.37, 0.69, 169.31, 0.24, -1.81, -9.61, 0.24, -1.81, -9.61, 0.24, -1.81, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.27, -0.36, 0.48, -9.93, 0.01, 0.01, -0.00, -31.80, 34.80, -134.55
516125, 14.60, 989.31, 201.28, 197.37, 0.69, 169.31, 0.25, -1.81, -9.59, 0.25, -1.81, -9.59, 0.25, -1.81, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.38, 0.50, -9.89, 0.00, 0.01, 0.00, -31.80, 34.80, -134.55
516178, 14.60, 989.30, 201.31, 197.37, 0.69, 169.31, 0.23, -1.83, -9.60, 0.23, -1.83, -9.60, 0.26, -1.81, -9.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.33, 0.47, -9.88, 0.01, 0.01, 0.00, -31.80, 34.80, -134.55
516221, 14.60, 989.30, 201.33, 197.37, 0.69, 169.31, 0.23, -1.81, -9.60, 0.23, -1.81, -9.60, 0.23, -1.81, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.31, -0.34, 0.54, -9.94, 0.00, 0.00, 0.00, -31.80, 34.80, -134.55
516266, 14.60, 989.30, 201.33, 197.37, 0.69, 169.31, 0.23, -1.80, -9.61, 0.23, -1.80, -9.61, 0.23, -1.80, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.29, 0.47, -9.92, 0.01, 0.00, -0.00, -31.80, 34.80, -134.55
516312, 14.60, 989.30, 201.30, 197.37, 0.69, 169.31, 0.26, -1.82, -9.60, 0.26, -1.82, -9.60, 0.26, -1.82, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.12, -0.33, 0.47, -9.92, 0.00, 0.01, 0.00, -33.30, 34.05, -133.50
516359, 14.60, 989.30, 201.31, 197.37, 0.69, 169.31, 0.24, -1.82, -9.62, 0.24, -1.82, -9.62, 0.24, -1.82, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.27, -0.38, 0.44, -9.89, 0.01, 0.01, 0.00, -33.30, 34.05, -133.50
516411, 14.60, 989.30, 201.33, 197.37, 0.69, 169.31, 0.23, -1.82, -9.59, 0.24, -1.80, -9.57, 0.24, -1.80, -9.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.36, 0.47, -9.89, 0.01, 0.01, 0.00, -33.30, 34.05, -133.50
516459, 14.60, 989.30, 201.30, 197.37, 0.69, 169.31, 0.26, -1.81, -9.59, 0.26, -1.81, -9.59, 0.26, -1.81, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.27, -0.35, 0.47, -9.89, 0.01, 0.01, 0.00, -33.30, 34.05, -133.50
516503, 14.60, 989.31, 201.28, 197.37, 0.69, 169.31, 0.25, -1.81, -9.60, 0.25, -1.81, -9.60, 0.25, -1.81, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.17, -0.33, 0.45, -9.89, 0.01, 0.00, 0.00, -33.15, 33.90, -134.10
516550, 14.60, 989.31, 201.27, 197.37, 0.69, 169.31, 0.25, -1.80, -9.62, 0.25, -1.80, -9.62, 0.26, -1.81, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.07, -0.34, 0.49, -9.88, 0.00, 0.02, 0.00, -33.15, 33.90, -134.10
516593, 14.60, 989.31, 201.24, 197.37, 0.69, 169.31, 0.22, -1.81, -9.61, 0.22, -1.81, -9.61, 0.22, -1.81, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.31, -0.31, 0.47, -9.95, 0.00, 0.01, 0.00, -32.40, 33.90, -134.70
516644, 14.60, 989.31, 201.26, 197.37, 0.69, 169.31, 0.25, -1.81, -9.62, 0.25, -1.81, -9.62, 0.25, -1.81, -9.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.34, 0.49, -9.90, 0.01, 0.01, -0.00, -32.40, 33.90, -134.70
516690, 14.60, 989.31, 201.22, 197.37, 0.69, 169.31, 0.24, -1.83, -9.59, 0.24, -1.83, -9.59, 0.24, -1.83, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 213.31, -0.42, 0.47, -9.95, 0.01, 0.01, 0.00, -33.30, 32.10, -133.95
516738, 14.60, 989.31, 201.25, 197.37, 0.69, 169.31, 0.23, -1.81, -9.63, 0.23, -1.81, -9.63, 0.23, -1.81, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 212.98, -0.36, 0.52, -9.92, 0.01, 0.01, 0.00, -33.30, 32.10, -133.95
