time [ms], BMP temp [degC], BMP pres [], BMP alt [], BNO x [deg], BNO y [deg], BNO z [deg], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
697394, 24.46, 898.07, 1006.36, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.85, -0.04, -8.71, -0.00, -0.00, 0.01, -26.70, 32.70, -65.40
697432, 24.46, 898.06, 1006.46, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.32, 4.88, -0.06, -8.71, -0.00, -0.01, 0.00, -26.70, 32.70, -65.40
697479, 24.46, 898.05, 1006.57, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.51, 4.90, -0.08, -8.71, -0.00, -0.00, 0.01, -26.70, 32.70, -65.40
697520, 24.46, 898.04, 1006.64, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.90, -0.07, -8.67, -0.01, -0.01, 0.00, -27.60, 32.55, -64.20
697557, 24.46, 898.03, 1006.71, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.56, 4.87, -0.06, -8.66, -0.01, -0.00, 0.00, -27.60, 32.55, -64.20
697601, 24.46, 898.02, 1006.80, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.56, 4.85, -0.05, -8.72, -0.00, -0.00, 0.00, -27.60, 31.80, -64.20
697640, 24.46, 898.02, 1006.87, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.88, -0.02, -8.73, -0.00, -0.00, 0.01, -27.60, 31.80, -64.20
697680, 24.46, 898.01, 1006.95, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.65, 4.87, -0.06, -8.72, -0.01, -0.01, 0.01, -27.60, 31.80, -64.20
697725, 24.46, 898.00, 1007.01, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.56, 4.89, -0.11, -8.72, -0.00, -0.00, 0.01, -25.95, 32.40, -63.60
697764, 24.46, 897.99, 1007.14, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.32, 4.86, -0.06, -8.73, -0.00, -0.00, 0.01, -25.95, 32.40, -63.60
697803, 24.46, 897.98, 1007.17, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.32, 4.92, 0.00, -8.76, -0.00, -0.00, 0.00, -27.60, 32.55, -64.20
697844, 24.46, 897.98, 1007.20, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.37, 4.91, -0.08, -8.73, -0.00, 0.00, 0.01, -27.60, 32.55, -64.20
697883, 24.46, 897.97, 1007.26, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.89, 0.00, -8.73, -0.00, -0.00, 0.00, -27.60, 32.55, -64.20
697922, 24.46, 897.97, 1007.27, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.56, 4.91, -0.14, -8.71, -0.00, -0.01, 0.00, -28.05, 31.65, -62.85
697969, 24.46, 897.97, 1007.32, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.32, 4.90, -0.07, -8.72, -0.00, -0.01, 0.00, -28.05, 31.65, -62.85
698008, 24.46, 897.95, 1007.45, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.65, 4.83, -0.09, -8.69, -0.00, -0.01, 0.00, -26.70, 32.70, -62.85
698046, 24.46, 897.95, 1007.45, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.56, 4.85, -0.08, -8.72, -0.00, -0.00, 0.01, -26.70, 32.70, -62.85
698089, 24.46, 897.94, 1007.55, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.37, 4.87, -0.01, -8.74, -0.00, -0.00, 0.00, -26.70, 32.70, -62.85
698127, 24.46, 897.93, 1007.63, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.32, 4.85, -0.05, -8.71, -0.01, 0.00, 0.01, -26.70, 32.70, -62.85
698166, 24.46, 897.92, 1007.76, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.51, 4.88, -0.11, -8.75, -0.00, -0.00, 0.00, -26.70, 32.70, -62.85
698204, 24.46, 897.92, 1007.73, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.37, 4.92, -0.08, -8.65, -0.01, -0.00, 0.00, -26.70, 32.70, -62.85
698251, 24.47, 897.92, 1007.79, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.32, 4.92, -0.06, -8.76, -0.00, -0.00, 0.01, -26.70, 32.70, -62.85
698290, 24.46, 897.92, 1007.77, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.51, 4.94, -0.10, -8.68, -0.01, -0.00, 0.01, -26.70, 32.70, -62.85
698331, 24.46, 897.90, 1007.91, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.37, 4.87, -0.03, -8.71, -0.00, -0.01, 0.00, -27.90, 31.80, -64.50
698372, 24.46, 897.90, 1007.97, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.27, 4.90, -0.05, -8.69, -0.00, -0.01, 0.01, -27.90, 31.80, -64.50
698411, 24.46, 897.89, 1008.05, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.51, 4.88, 0.00, -8.70, -0.00, 0.00, 0.00, -27.00, 31.95, -63.30
698450, 24.46, 897.87, 1008.17, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.37, 4.88, -0.07, -8.71, 0.00, -0.00, 0.01, -27.00, 31.95, -63.30
698495, 24.46, 897.87, 1008.21, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.37, 4.89, -0.07, -8.72, -0.00, 0.00, 0.01, -25.80, 31.80, -64.50
698534, 24.46, 897.86, 1008.28, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.90, -0.05, -8.70, -0.00, -0.00, 0.01, -25.80, 31.80, -64.50
698574, 24.46, 897.85, 1008.38, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.86, -0.02, -8.68, -0.00, -0.00, 0.01, -25.80, 31.80, -64.50
698615, 24.46, 897.85, 1008.36, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.89, -0.09, -8.68, -0.00, 0.00, 0.01, -26.25, 31.95, -63.30
698655, 24.46, 897.84, 1008.49, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.91, -0.04, -8.70, -0.00, -0.00, 0.01, -26.25, 31.95, -63.30
698694, 24.46, 897.84, 1008.51, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.32, 4.87, -0.03, -8.71, -0.01, -0.00, 0.00, -26.10, 32.85, -64.80
698743, 24.46, 897.83, 1008.57, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.56, 4.90, -0.02, -8.72, -0.00, 0.00, 0.00, -26.10, 32.85, -64.80
698783, 24.46, 897.83, 1008.59, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.32, 4.92, -0.02, -8.70, -0.00, 0.00, 0.01, -26.10, 32.85, -64.80
698824, 24.46, 897.82, 1008.64, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.32, 4.87, -0.08, -8.72, -0.01, -0.00, 0.00, -27.75, 31.95, -63.60
698863, 24.46, 897.82, 1008.71, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.51, 4.87, -0.10, -8.71, -0.00, -0.01, 0.01, -27.75, 31.95, -63.60
698904, 24.46, 897.81, 1008.74, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.18, 4.94, -0.10, -8.68, -0.00, -0.00, 0.00, -27.30, 31.95, -62.25
698944, 24.46, 897.81, 1008.79, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.51, 4.86, -0.07, -8.68, -0.00, -0.01, 0.01, -27.30, 31.95, -62.25
698988, 24.46, 897.80, 1008.89, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.51, 4.90, -0.03, -8.68, -0.00, 0.00, 0.00, -27.30, 31.95, -62.25
699026, 24.46, 897.79, 1008.93, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.85, -0.08, -8.71, -0.01, -0.00, 0.01, -25.80, 32.55, -63.15
699066, 24.46, 897.79, 1008.97, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.56, 4.92, -0.07, -8.72, 0.00, -0.01, 0.00, -25.80, 32.55, -63.15
699107, 24.46, 897.77, 1009.12, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.32, 4.93, -0.05, -8.68, -0.00, -0.00, 0.00, -27.15, 31.80, -64.80
699147, 24.46, 897.77, 1009.17, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.27, 4.94, -0.04, -8.70, -0.01, -0.00, 0.00, -27.15, 31.80, -64.80
699186, 24.46, 897.76, 1009.23, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.85, -0.00, -8.71, -0.00, 0.00, 0.01, -27.15, 31.80, -64.80
699232, 24.46, 897.75, 1009.33, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.37, 4.83, -0.08, -8.71, -0.00, -0.01, 0.00, -26.25, 31.65, -64.05
699270, 24.46, 897.75, 1009.36, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.27, 4.91, -0.07, -8.66, -0.00, -0.00, 0.01, -26.25, 31.65, -64.05
699309, 24.46, 897.73, 1009.50, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.56, 4.90, -0.02, -8.69, 0.00, 0.00, 0.00, -26.25, 31.65, -64.05
699349, 24.46, 897.72, 1009.59, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.13, 4.89, -0.05, -8.72, -0.01, -0.00, 0.01, -26.25, 31.65, -64.05
699388, 24.46, 897.71, 1009.65, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.32, 4.90, -0.07, -8.71, -0.01, 0.00, 0.01, -26.25, 31.65, -64.05
699427, 24.46, 897.71, 1009.65, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.89, -0.07, -8.62, -0.00, -0.01, 0.01, -26.25, 31.65, -64.05
699473, 24.46, 897.71, 1009.70, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.92, -0.05, -8.69, -0.00, -0.00, 0.01, -26.25, 31.65, -64.05
699511, 24.46, 897.70, 1009.74, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.51, 4.84, -0.09, -8.68, -0.00, -0.00, 0.01, -26.25, 31.65, -64.05
699550, 24.46, 897.70, 1009.79, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.65, 4.87, -0.13, -8.75, -0.00, 0.00, 0.00, -26.25, 31.65, -64.05
699590, 24.46, 897.69, 1009.85, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.51, 4.93, -0.10, -8.75, -0.00, 0.00, 0.00, -26.25, 31.65, -64.05
699629, 24.46, 897.68, 1009.93, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.56, 4.85, -0.04, -8.70, -0.01, 0.00, 0.01, -25.95, 31.20, -63.30
699668, 24.46, 897.68, 1009.94, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.92, -0.07, -8.71, -0.00, 0.01, 0.00, -25.95, 31.20, -63.30
699713, 24.47, 897.67, 1010.04, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.91, -0.04, -8.73, -0.00, -0.01, 0.01, -28.65, 31.35, -63.45
699751, 24.46, 897.66, 1010.10, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.56, 4.91, -0.01, -8.65, -0.01, 0.00, 0.01, -28.65, 31.35, -63.45
699790, 24.46, 897.66, 1010.13, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.56, 4.94, -0.06, -8.71, -0.01, -0.00, 0.01, -28.65, 31.35, -63.45
699829, 24.46, 897.65, 1010.20, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.56, 4.83, -0.07, -8.66, -0.01, -0.00, 0.01, -26.85, 31.80, -63.75
699869, 24.47, 897.65, 1010.24, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.37, 4.87, -0.08, -8.71, -0.00, -0.00, 0.00, -26.85, 31.80, -63.75
699909, 24.47, 897.64, 1010.28, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.46, 4.84, -0.04, -8.63, -0.00, -0.01, 0.01, -27.75, 32.70, -63.60
699955, 24.47, 897.64, 1010.28, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.32, 4.84, -0.02, -8.71, -0.00, -0.00, 0.01, -27.75, 32.70, -63.60
699993, 24.47, 897.64, 1010.36, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.51, 4.86, -0.04, -8.72, 0.00, 0.00, 0.01, -27.75, 32.70, -63.60
700032, 24.46, 897.63, 1010.44, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.65, 4.88, -0.02, -8.66, -0.00, 0.00, 0.01, -27.00, 31.95, -65.70
700074, 24.47, 897.62, 1010.51, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 5, 26.51, 4.85, -0.02, -8.74, -0.00, -0.00, 0.00, -27.00, 31.95, -65.70
700113, 24.47, 897.62, 1010.53, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.13, 4.93, -0.04, -8.68, -0.01, -0.01, 0.00, -26.70, 33.15, -62.25
700151, 24.47, 897.61, 1010.62, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.46, 4.94, -0.07, -8.72, -0.00, -0.00, 0.01, -26.70, 33.15, -62.25
700197, 24.47, 897.60, 1010.70, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.56, 4.88, -0.03, -8.71, -0.00, -0.00, 0.01, -26.70, 33.15, -62.25
700237, 24.46, 897.60, 1010.69, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.18, 4.84, -0.11, -8.73, -0.00, -0.01, 0.01, -27.15, 32.85, -63.75
700277, 24.46, 897.59, 1010.80, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.51, 4.89, -0.00, -8.72, -0.00, -0.00, 0.01, -27.15, 32.85, -63.75
700317, 24.46, 897.58, 1010.87, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.37, 4.93, -0.04, -8.67, -0.00, -0.00, -0.00, -26.70, 31.95, -63.30
700357, 24.46, 897.58, 1010.92, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.65, 4.87, -0.08, -8.71, -0.00, -0.00, 0.01, -26.70, 31.95, -63.30
700397, 24.46, 897.58, 1010.92, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.65, 4.95, -0.06, -8.66, -0.01, 0.00, 0.01, -26.70, 31.95, -63.30
700442, 24.46, 897.56, 1011.05, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.56, 4.83, -0.07, -8.75, -0.00, -0.00, 0.00, -26.70, 31.65, -63.60
700481, 24.46, 897.55, 1011.12, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.18, 4.98, -0.06, -8.67, -0.01, 0.00, 0.01, -26.70, 31.65, -63.60
700521, 24.46, 897.55, 1011.15, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.32, 4.93, -0.05, -8.67, -0.00, -0.00, 0.01, -26.70, 31.65, -63.60
700561, 24.46, 897.55, 1011.14, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.32, 4.87, -0.06, -8.68, -0.00, -0.00, -0.00, -26.70, 31.65, -63.60
700601, 24.46, 897.54, 1011.24, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.37, 4.92, -0.05, -8.73, -0.00, -0.00, 0.01, -26.70, 31.65, -63.60
700640, 24.46, 897.54, 1011.22, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.56, 4.89, -0.06, -8.71, -0.01, -0.01, 0.01, -26.70, 31.65, -63.60
700685, 24.46, 897.54, 1011.27, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.51, 4.90, -0.03, -8.72, -0.01, 0.00, 0.00, -26.70, 31.65, -63.60
700723, 24.46, 897.53, 1011.32, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.51, 4.90, -0.08, -8.69, -0.00, -0.00, 0.00, -26.70, 31.65, -63.60
700762, 24.46, 897.52, 1011.43, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.46, 4.93, -0.06, -8.71, -0.00, 0.00, 0.00, -26.70, 31.65, -63.60
700802, 24.46, 897.51, 1011.47, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.46, 4.93, -0.01, -8.71, -0.00, -0.00, 0.01, -26.70, 31.65, -63.60
700842, 24.46, 897.51, 1011.54, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.51, 4.90, -0.06, -8.70, -0.00, -0.00, 0.01, -27.00, 32.70, -63.30
700881, 24.46, 897.50, 1011.62, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.32, 4.91, -0.05, -8.68, -0.00, -0.00, 0.01, -27.00, 32.70, -63.30
700926, 24.46, 897.49, 1011.69, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.51, 4.89, -0.09, -8.72, -0.00, -0.00, 0.00, -26.70, 31.65, -63.60
700964, 24.46, 897.48, 1011.78, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.65, 4.90, 0.00, -8.73, -0.00, -0.00, 0.00, -26.70, 31.65, -63.60
701003, 24.46, 897.47, 1011.86, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.37, 4.87, -0.01, -8.76, -0.01, 0.00, 0.00, -26.70, 31.65, -63.60
701043, 24.46, 897.47, 1011.85, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.46, 4.93, -0.13, -8.71, -0.00, -0.01, 0.01, -27.00, 32.40, -64.05
701082, 24.46, 897.48, 1011.82, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.51, 4.93, -0.11, -8.70, -0.01, -0.00, 0.01, -27.00, 32.40, -64.05
701122, 24.47, 897.47, 1011.89, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.27, 4.88, -0.05, -8.70, -0.01, -0.01, 0.00, -27.00, 31.65, -62.55
701167, 24.47, 897.46, 1011.96, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.51, 4.89, -0.07, -8.77, -0.01, -0.01, 0.00, -27.00, 31.65, -62.55
701205, 24.47, 897.45, 1012.03, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.46, 4.96, -0.04, -8.71, -0.00, 0.00, 0.00, -27.15, 33.30, -62.40
701244, 24.47, 897.45, 1012.11, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.37, 4.87, -0.08, -8.66, -0.00, 0.00, 0.00, -27.15, 33.30, -62.40
701284, 24.46, 897.45, 1012.04, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.27, 4.89, -0.05, -8.74, -0.01, -0.00, 0.00, -27.15, 33.30, -62.40
701326, 24.46, 897.45, 1012.04, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.32, 4.93, -0.07, -8.69, -0.00, -0.00, 0.00, -27.30, 31.95, -63.60
701364, 24.47, 897.45, 1012.11, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.51, 4.91, 0.00, -8.71, -0.01, -0.01, 0.00, -27.30, 31.95, -63.60
701411, 24.47, 897.44, 1012.13, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.51, 4.87, -0.06, -8.69, -0.01, -0.00, 0.00, -27.75, 31.65, -63.30
701450, 24.46, 897.44, 1012.16, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.32, 4.91, 0.00, -8.69, -0.00, 0.00, 0.00, -27.75, 31.65, -63.30
701491, 24.46, 897.44, 1012.17, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.46, 4.89, -0.03, -8.71, -0.00, -0.00, 0.00, -27.75, 31.65, -63.30
701532, 24.46, 897.43, 1012.25, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.37, 4.86, -0.04, -8.75, -0.01, -0.01, 0.01, -25.20, 30.90, -65.10
701571, 24.46, 897.42, 1012.32, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.18, 4.97, -0.07, -8.66, -0.00, -0.00, 0.01, -25.20, 30.90, -65.10
701609, 24.46, 897.41, 1012.42, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.37, 4.89, -0.06, -8.73, -0.00, -0.00, 0.00, -27.15, 32.85, -62.40
701655, 24.46, 897.40, 1012.48, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.46, 4.83, -0.03, -8.69, -0.00, -0.00, 0.01, -27.15, 32.85, -62.40
701694, 24.46, 897.39, 1012.60, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.18, 4.93, -0.04, -8.67, -0.00, 0.00, 0.01, -27.15, 32.85, -62.40
701734, 24.46, 897.38, 1012.68, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.37, 4.90, -0.06, -8.67, -0.01, -0.00, 0.00, -27.15, 32.85, -62.40
701775, 24.46, 897.37, 1012.76, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.46, 4.84, -0.05, -8.71, -0.01, 0.00, 0.00, -27.15, 32.85, -62.40
701815, 24.46, 897.37, 1012.78, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.46, 4.90, -0.05, -8.68, -0.00, -0.00, 0.01, -27.15, 32.85, -62.40
701854, 24.46, 897.37, 1012.81, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.27, 4.88, -0.06, -8.71, -0.01, -0.00, 0.01, -27.15, 32.85, -62.40
701900, 24.46, 897.37, 1012.82, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.37, 4.83, 0.00, -8.74, 0.00, 0.00, 0.01, -27.15, 32.85, -62.40
701938, 24.46, 897.36, 1012.91, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.46, 4.92, -0.08, -8.65, -0.00, -0.00, -0.00, -27.00, 31.20, -64.05
701977, 24.46, 897.36, 1012.93, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.56, 4.86, -0.05, -8.69, -0.00, 0.00, 0.01, -27.00, 31.20, -64.05
702016, 24.46, 897.35, 1012.98, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.37, 4.88, -0.08, -8.69, -0.01, -0.00, 0.01, -27.75, 33.45, -63.60
702056, 24.46, 897.35, 1012.95, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.18, 4.86, -0.02, -8.68, -0.00, -0.00, 0.00, -27.75, 33.45, -63.60
702095, 24.46, 897.34, 1013.04, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.03, 217.66, 187.10, 4, 26.18, 4.90, 0.03, -8.71, -0.00, -0.01, 0.00, -27.75, 33.45, -63.60
702141, 24.47, 897.34, 1013.09, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.85, -0.03, -8.68, -0.00, -0.00, 0.01, -25.20, 32.70, -63.30
702179, 24.46, 897.33, 1013.13, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.89, -0.03, -8.72, -0.01, -0.00, 0.01, -25.20, 32.70, -63.30
702218, 24.46, 897.33, 1013.21, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.89, -0.06, -8.64, -0.00, 0.00, 0.00, -26.70, 32.40, -63.60
